,trip_id,bike_id,trip_duration,trip_start_time,trip_end_time,from_station,from_station_id,from_station_mode,from_lat,from_long,to_station,to_station_id,to_station_mode,to_lat,to_long
368864,20240303022,325000,0 days 00:35:01,2024-02-25 20:25:05,2024-02-25 21:00:06,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Geschwister-Scholl-Platz (FreloPlus),3848.0,station,47.997234,7.795159
369301,20240303023,325000,1 days 22:04:52,2024-02-27 12:25:05,2024-02-29 10:29:57,Geschwister-Scholl-Platz (FreloPlus),3848,station,47.997234,7.795159,Munzinger Straße (FreloPlus),3686.0,station,47.98821,7.79626
369388,20240303024,325000,0 days 22:25:36,2024-02-29 10:44:28,2024-03-01 09:10:04,Munzinger Straße (FreloPlus),3686,station,47.98821,7.79626,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
369430,20240303025,325000,0 days 02:54:57,2024-03-01 12:35:06,2024-03-01 15:30:03,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Maria-Hilf-Kirche (FreloPlus),3738.0,station,47.988284,7.864905
369441,20240303026,325000,0 days 00:25:01,2024-03-01 16:20:04,2024-03-01 16:45:05,Maria-Hilf-Kirche (FreloPlus),3738,station,47.988284,7.864905,Fahnenbergplatz,3725.0,station,47.998016,7.848012
369448,20240303027,325000,0 days 00:25:02,2024-03-01 17:45:03,2024-03-01 18:10:05,Fahnenbergplatz,3725,station,47.998016,7.848012,BIKE 325000,0.0,floating,48.0194,7.830321
369449,20240303028,325000,0 days 00:29:58,2024-03-01 18:10:05,2024-03-01 18:40:03,BIKE 325000,0,floating,48.0194,7.830321,Engelbergerstraße,3658.0,station,47.997058,7.834818
369453,20240303029,325000,0 days 00:15:01,2024-03-01 18:55:03,2024-03-01 19:10:04,Engelbergerstraße,3658,station,47.997058,7.834818,Schwabentor,3732.0,station,47.992394,7.854083
369481,20240303030,325000,0 days 00:10:00,2024-03-01 21:25:03,2024-03-01 21:35:03,Schwabentor,3732,station,47.992394,7.854083,Hauptbahnhof,3691.0,station,47.99743,7.8425
369485,20240303031,325000,0 days 00:20:00,2024-03-01 21:50:04,2024-03-01 22:10:04,Hauptbahnhof,3691,station,47.99743,7.8425,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
370083,20240303032,325000,,2024-03-03 23:55:03,,StuSie / Sundgauallee,36529,station,48.007116,7.819219,,,,,
1734853,20240303033,325001,-9 days +19:25:00,2024-03-01 20:15:05,2024-02-22 15:40:05,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Madisonallee/Technische Fakultät ,3694.0,station,48.012112,7.835758
1733363,20240303034,325001,0 days 00:34:59,2024-02-22 16:10:06,2024-02-22 16:45:05,Madisonallee/Technische Fakultät ,3694,station,48.012112,7.835758,Tullastraße / Zähringer Straße (FreloPlus),3873.0,station,48.01903,7.857215
1733545,20240303035,325001,0 days 13:39:59,2024-02-23 07:50:04,2024-02-23 21:30:03,Tullastraße / Zähringer Straße (FreloPlus),3873,station,48.01903,7.857215,Peter-Thumb-Straße,3744.0,station,47.97998,7.83215
1733707,20240303036,325001,0 days 00:20:00,2024-02-23 22:25:03,2024-02-23 22:45:03,Peter-Thumb-Straße,3744,station,47.97998,7.83215,Güterhallenstraße,3693.0,station,48.01267,7.84964
1733926,20240303037,325001,0 days 00:29:58,2024-02-24 16:55:05,2024-02-24 17:25:03,Güterhallenstraße,3693,station,48.01267,7.84964,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
1734651,20240303038,325001,0 days 06:40:02,2024-02-27 05:45:03,2024-02-27 12:25:05,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Geschwister-Scholl-Platz (FreloPlus),3848.0,station,47.997234,7.795159
1735310,20240303039,325001,-3 days +19:24:56,2024-03-03 13:00:07,2024-03-01 08:25:03,Geschwister-Scholl-Platz (FreloPlus),3848,station,47.997234,7.795159,Moltkestraße,3674.0,station,47.995016,7.843514
1734763,20240303040,325001,0 days 06:49:58,2024-03-01 11:15:05,2024-03-01 18:05:03,Moltkestraße,3674,station,47.995016,7.843514,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
1734849,20240303041,325001,-1 days +23:39:59,2024-03-01 19:30:05,2024-03-01 19:10:04,StuSie / Sundgauallee,36529,station,48.007116,7.819219,Wiwilibrücke,3846.0,station,47.995206,7.84081
1734848,20240303042,325001,,2024-03-01 19:15:06,,Wiwilibrücke,3846,station,47.995206,7.84081,,,,,
355670,20240303043,325002,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Bahnhof Zähringen,3655.0,station,48.024154,7.862944
356044,20240303044,325002,0 days 00:29:59,2024-03-02 15:30:05,2024-03-02 16:00:04,Bahnhof Zähringen,3655,station,48.024154,7.862944,Karlsplatz (FreloPlus),3874.0,station,47.996969,7.854302
356075,20240303045,325002,0 days 00:20:00,2024-03-02 18:30:05,2024-03-02 18:50:05,Karlsplatz (FreloPlus),3874,station,47.996969,7.854302,Engelbergerstraße,3658.0,station,47.997058,7.834818
356418,20240303046,325002,-2 days +21:40:01,2024-03-03 23:55:03,2024-03-02 21:35:04,Engelbergerstraße,3658,station,47.997058,7.834818,Rempartstraße/Mensa,3749.0,station,47.99291,7.84702
356121,20240303047,325002,,2024-03-02 22:45:03,,Rempartstraße/Mensa,3749,station,47.99291,7.84702,,,,,
1788110,20240303048,325004,-2 days +17:29:51,2024-03-01 17:00:06,2024-02-29 10:29:57,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
1788006,20240303049,325004,1 days 06:35:37,2024-02-29 10:44:28,2024-03-01 17:20:05,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Habsburgerstraße / Jacobistraße,3845.0,station,48.004991,7.855278
1788114,20240303050,325004,0 days 00:14:59,2024-03-01 17:35:04,2024-03-01 17:50:03,Habsburgerstraße / Jacobistraße,3845,station,48.004991,7.855278,Tullastraße / Zähringer Straße (FreloPlus),3873.0,station,48.01903,7.857215
1788353,20240303051,325004,0 days 02:25:02,2024-03-02 13:40:04,2024-03-02 16:05:06,Tullastraße / Zähringer Straße (FreloPlus),3873,station,48.01903,7.857215,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
1788730,20240303052,325004,,2024-03-03 23:55:03,,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,,,,,
942829,20240303053,325005,0 days 04:50:01,2024-02-21 11:10:04,2024-02-21 16:00:05,BIKE 325005,0,floating,48.035831,7.807889,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
943652,20240303054,325005,-2 days +10:09:59,2024-02-24 14:40:05,2024-02-23 00:50:04,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
943626,20240303055,325005,0 days 00:14:58,2024-02-24 10:55:06,2024-02-24 11:10:04,StuSie / Sundgauallee,36529,station,48.007116,7.819219,Bahnhof Messe/Universität,3676.0,station,48.012852,7.8324
943642,20240303056,325005,,2024-02-24 12:25:03,,Bahnhof Messe/Universität,3676,station,48.012852,7.8324,,,,,
309405,20240303057,325006,0 days 03:50:00,2024-02-20 11:55:03,2024-02-20 15:45:03,BIKE 325006,0,floating,48.035831,7.807582,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
311719,20240303058,325006,-11 days +04:35:02,2024-03-02 17:55:03,2024-02-20 22:30:05,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Studentendorf Vauban (FreloPlus),3699.0,station,47.9761,7.8284
310247,20240303059,325006,0 days 11:09:58,2024-02-23 14:30:06,2024-02-24 01:40:04,Studentendorf Vauban (FreloPlus),3699,station,47.9761,7.8284,Tullastraße / Zähringer Straße (FreloPlus),3873.0,station,48.01903,7.857215
311262,20240303060,325006,-2 days +06:35:00,2024-02-27 08:50:03,2024-02-25 15:25:03,Tullastraße / Zähringer Straße (FreloPlus),3873,station,48.01903,7.857215,Laßbergstraße (FreloPlus),3737.0,station,47.98464,7.89354
311087,20240303061,325006,0 days 00:44:59,2024-02-26 17:25:04,2024-02-26 18:10:03,Laßbergstraße (FreloPlus),3737,station,47.98464,7.89354,Bahnhof Zähringen,3655.0,station,48.024154,7.862944
311697,20240303062,325006,-5 days +20:20:01,2024-03-02 15:40:03,2024-02-27 12:00:04,Bahnhof Zähringen,3655,station,48.024154,7.862944,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
311268,20240303063,325006,1 days 22:04:52,2024-02-27 12:25:05,2024-02-29 10:29:57,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Bahnhof Messe/Universität,3676.0,station,48.012852,7.8324
311355,20240303064,325006,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Bahnhof Messe/Universität,3676,station,48.012852,7.8324,Blankreutestraße,36536.0,station,48.034768,7.81378
311399,20240303065,325006,0 days 00:35:01,2024-03-01 12:00:05,2024-03-01 12:35:06,Blankreutestraße,36536,station,48.034768,7.81378,Güterhallenstraße,3693.0,station,48.01267,7.84964
311449,20240303066,325006,0 days 02:09:58,2024-03-01 16:45:05,2024-03-01 18:55:03,Güterhallenstraße,3693,station,48.01267,7.84964,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
311450,20240303067,325006,0 days 23:35:02,2024-03-01 18:55:03,2024-03-02 18:30:05,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Dorfbrunnen (FreloPlus),3683.0,station,47.991031,7.815472
312073,20240303068,325006,,2024-03-03 23:55:03,,Dorfbrunnen (FreloPlus),3683,station,47.991031,7.815472,,,,,
1739945,20240303069,325007,1 days 22:04:52,2024-02-27 12:25:05,2024-02-29 10:29:57,Tullastraße / Zähringer Straße (FreloPlus),3873,station,48.01903,7.857215,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
1740032,20240303070,325007,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Betzenhauser Torplatz,3870.0,station,48.010611,7.811966
1740033,20240303071,325007,0 days 00:20:03,2024-03-01 08:25:03,2024-03-01 08:45:06,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
1740039,20240303072,325007,0 days 00:20:06,2024-03-01 09:10:04,2024-03-01 09:30:10,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Holzmarkt,3697.0,station,47.991982,7.850421
1740114,20240303073,325007,0 days 00:30:47,2024-03-01 15:40:06,2024-03-01 16:10:53,Holzmarkt,3697,station,47.991982,7.850421,Studentendorf Vauban (FreloPlus),3699.0,station,47.9761,7.8284
1740779,20240303074,325007,,2024-03-03 23:55:03,,Studentendorf Vauban (FreloPlus),3699,station,47.9761,7.8284,,,,,
1451125,20240303075,325008,-10 days +05:00:02,2024-03-03 11:15:03,2024-02-22 16:15:05,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Frelo Event-Station / Europa-Park Stadion,36531.0,station,48.020013,7.82954
1449171,20240303076,325008,0 days 00:24:58,2024-02-22 21:45:06,2024-02-22 22:10:04,Frelo Event-Station / Europa-Park Stadion,36531,station,48.020013,7.82954,Habsburgerstraße / Jacobistraße,3845.0,station,48.004991,7.855278
1450453,20240303077,325008,1 days 22:04:52,2024-02-27 12:25:05,2024-02-29 10:29:57,Habsburgerstraße / Jacobistraße,3845,station,48.004991,7.855278,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
1450540,20240303078,325008,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Haslach Bad,3682.0,station,47.98988,7.82326
1450606,20240303079,325008,0 days 00:14:57,2024-03-01 14:20:06,2024-03-01 14:35:03,Haslach Bad,3682,station,47.98988,7.82326,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
1450612,20240303080,325008,0 days 00:14:56,2024-03-01 15:00:08,2024-03-01 15:15:04,StuSie / Sundgauallee,36529,station,48.007116,7.819219,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
1451235,20240303081,325008,-3 days +19:10:00,2024-03-03 23:55:03,2024-03-01 19:05:03,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Paul-Ehrlich-Straße/Lokhalle,36514.0,station,48.014046,7.84493
1450709,20240303082,325008,0 days 00:15:01,2024-03-01 23:45:05,2024-03-02 00:00:06,Paul-Ehrlich-Straße/Lokhalle,36514,station,48.014046,7.84493,Berliner Allee,3677.0,station,48.00751,7.8284
1450715,20240303083,325008,0 days 00:15:01,2024-03-02 00:25:03,2024-03-02 00:40:04,Berliner Allee,3677,station,48.00751,7.8284,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
1450727,20240303084,325008,,2024-03-02 01:45:03,,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,,,,,
641905,20240303085,325009,0 days 01:35:00,2024-02-20 22:35:03,2024-02-21 00:10:03,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
642684,20240303086,325009,0 days 00:30:00,2024-02-23 17:25:04,2024-02-23 17:55:04,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Betzenhauser Torplatz,3870.0,station,48.010611,7.811966
644342,20240303087,325009,-3 days +21:10:00,2024-03-03 11:15:03,2024-03-01 08:25:03,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Bahnhof Messe/Universität,3676.0,station,48.012852,7.8324
643796,20240303088,325009,0 days 01:14:59,2024-03-01 11:40:06,2024-03-01 12:55:05,Bahnhof Messe/Universität,3676,station,48.012852,7.8324,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
643864,20240303089,325009,1 days 01:45:00,2024-03-01 18:35:03,2024-03-02 20:20:03,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Moosweiher,3679.0,station,48.02815,7.80912
644170,20240303090,325009,0 days 17:40:01,2024-03-02 20:45:03,2024-03-03 14:25:04,Moosweiher,3679,station,48.02815,7.80912,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
644349,20240303091,325009,0 days 00:30:00,2024-03-03 14:55:03,2024-03-03 15:25:03,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Bahnhof Herdern,3729.0,station,48.00811,7.85047
644452,20240303092,325009,,2024-03-03 23:55:03,,Bahnhof Herdern,3729,station,48.00811,7.85047,,,,,
791884,20240303093,32501,0 days 00:15:01,2024-02-20 21:05:05,2024-02-20 21:20:06,Lorettobad ,3740,station,47.984584,7.840984,Hauptbahnhof,3691.0,station,47.99743,7.8425
791907,20240303094,32501,0 days 00:40:00,2024-02-20 23:10:04,2024-02-20 23:50:04,Hauptbahnhof,3691,station,47.99743,7.8425,Laßbergstraße (FreloPlus),3737.0,station,47.98464,7.89354
791991,20240303095,32501,0 days 00:14:56,2024-02-21 06:45:08,2024-02-21 07:00:04,Laßbergstraße (FreloPlus),3737,station,47.98464,7.89354,Sandfangweg/Uni-Sportzentrum,3735.0,station,47.991531,7.879938
792019,20240303096,32501,0 days 00:15:00,2024-02-21 09:15:05,2024-02-21 09:30:05,Sandfangweg/Uni-Sportzentrum,3735,station,47.991531,7.879938,Fahnenbergplatz,3725.0,station,47.998016,7.848012
792021,20240303097,32501,0 days 00:10:01,2024-02-21 09:35:04,2024-02-21 09:45:05,Fahnenbergplatz,3725,station,47.998016,7.848012,Hauptbahnhof West,3698.0,station,47.99764,7.839893
792037,20240303098,32501,0 days 00:15:00,2024-02-21 11:00:05,2024-02-21 11:15:05,Hauptbahnhof West,3698,station,47.99764,7.839893,Basler Landstraße/Blumenstraße,3684.0,station,47.982453,7.802845
792272,20240303099,32501,0 days 00:29:58,2024-02-22 06:45:05,2024-02-22 07:15:03,Basler Landstraße/Blumenstraße,3684,station,47.982453,7.802845,Wiwilibrücke,3846.0,station,47.995206,7.84081
792491,20240303100,32501,0 days 00:15:00,2024-02-23 01:25:03,2024-02-23 01:40:03,Wiwilibrücke,3846,station,47.995206,7.84081,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
792566,20240303101,32501,0 days 00:10:01,2024-02-23 07:50:04,2024-02-23 08:00:05,StuSie / Sundgauallee,36529,station,48.007116,7.819219,Bahnhof Messe/Universität,3676.0,station,48.012852,7.8324
792623,20240303102,32501,0 days 00:10:01,2024-02-23 12:40:05,2024-02-23 12:50:06,Bahnhof Messe/Universität,3676,station,48.012852,7.8324,StuSie,3678.0,station,48.006753,7.821305
792629,20240303103,32501,0 days 00:29:59,2024-02-23 13:15:05,2024-02-23 13:45:04,StuSie,3678,station,48.006753,7.821305,Hochschule für Musik,3739.0,station,47.989604,7.87187
792640,20240303104,32501,0 days 00:20:00,2024-02-23 14:35:03,2024-02-23 14:55:03,Hochschule für Musik,3739,station,47.989604,7.87187,Mühle,36512.0,station,47.995083,7.825075
792643,20240303105,32501,0 days 00:10:01,2024-02-23 15:05:03,2024-02-23 15:15:04,Mühle,36512,station,47.995083,7.825075,Laufener Straße / Haslacher Straße,3875.0,station,47.99811,7.817996
792647,20240303106,32501,,2024-02-23 15:30:05,,Laufener Straße / Haslacher Straße,3875,station,47.99811,7.817996,,,,,
891589,20240303107,325010,0 days 00:15:02,2024-02-22 18:45:03,2024-02-22 19:00:05,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Bissierstraße,3872.0,station,48.002113,7.820174
891645,20240303108,325010,0 days 00:20:00,2024-02-22 23:35:03,2024-02-22 23:55:03,Bissierstraße,3872,station,48.002113,7.820174,Wiwilibrücke,3846.0,station,47.995206,7.84081
891646,20240303109,325010,0 days 00:10:00,2024-02-22 23:55:03,2024-02-23 00:05:03,Wiwilibrücke,3846,station,47.995206,7.84081,Hauptbahnhof West,3698.0,station,47.99764,7.839893
892081,20240303110,325010,-2 days +16:40:02,2024-02-24 12:50:06,2024-02-23 05:30:08,Hauptbahnhof West,3698,station,47.99764,7.839893,BIKE 325010,0.0,floating,48.002173,7.841833
893584,20240303111,325010,-9 days +23:44:59,2024-03-03 14:10:04,2024-02-24 13:55:03,BIKE 325010,0,floating,48.012093,7.862103,Bahnhof Zähringen,3655.0,station,48.024154,7.862944
893352,20240303112,325010,0 days 00:29:59,2024-03-02 15:30:05,2024-03-02 16:00:04,Bahnhof Zähringen,3655,station,48.024154,7.862944,Karlsplatz (FreloPlus),3874.0,station,47.996969,7.854302
893367,20240303113,325010,0 days 00:20:04,2024-03-02 17:10:03,2024-03-02 17:30:07,Karlsplatz (FreloPlus),3874,station,47.996969,7.854302,Hauptstraße,3728.0,station,48.007374,7.85957
893437,20240303114,325010,0 days 00:15:01,2024-03-02 23:15:04,2024-03-02 23:30:05,Hauptstraße,3728,station,48.007374,7.85957,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
893699,20240303115,325010,,2024-03-03 23:55:03,,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,,,,,
376222,20240303116,325011,-11 days +20:34:59,2024-03-01 19:10:04,2024-02-20 15:45:03,BIKE 325011,0,floating,47.995653,7.856004,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
374176,20240303117,325011,0 days 00:15:02,2024-02-20 15:45:03,2024-02-20 16:00:05,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
374645,20240303118,325011,-1 days +00:10:00,2024-02-22 07:45:04,2024-02-21 07:55:04,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
374994,20240303119,325011,0 days 01:30:03,2024-02-23 13:10:03,2024-02-23 14:40:06,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Maria-Hilf-Kirche (FreloPlus),3738.0,station,47.988284,7.864905
375284,20240303120,325011,0 days 00:20:00,2024-02-24 18:50:06,2024-02-24 19:10:06,Maria-Hilf-Kirche (FreloPlus),3738,station,47.988284,7.864905,Alter Wiehrebahnhof (FreloPlus),3871.0,station,47.985014,7.854023
376209,20240303121,325011,-6 days +02:15:01,2024-03-01 17:55:03,2024-02-24 20:10:04,Alter Wiehrebahnhof (FreloPlus),3871,station,47.985014,7.854023,Laßbergstraße (FreloPlus),3737.0,station,47.98464,7.89354
376115,20240303122,325011,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Laßbergstraße (FreloPlus),3737,station,47.98464,7.89354,Hauptbahnhof,3691.0,station,47.99743,7.8425
376154,20240303123,325011,0 days 06:35:02,2024-03-01 11:35:03,2024-03-01 18:10:05,Hauptbahnhof,3691,station,47.99743,7.8425,Schwabentor,3732.0,station,47.992394,7.854083
376277,20240303124,325011,0 days 00:25:03,2024-03-01 23:50:03,2024-03-02 00:15:06,Schwabentor,3732,station,47.992394,7.854083,Studentendorf Vauban (FreloPlus),3699.0,station,47.9761,7.8284
376839,20240303125,325011,,2024-03-03 23:55:03,,Studentendorf Vauban (FreloPlus),3699,station,47.9761,7.8284,,,,,
1759404,20240303126,325012,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Munzinger Straße (FreloPlus),3686,station,47.98821,7.79626,Madisonallee/Technische Fakultät ,3694.0,station,48.012112,7.835758
1759456,20240303127,325012,0 days 00:20:06,2024-03-01 12:40:04,2024-03-01 13:00:10,Madisonallee/Technische Fakultät ,3694,station,48.012112,7.835758,BIKE 325012,0.0,floating,47.998764,7.842918
1759489,20240303128,325012,0 days 00:24:58,2024-03-01 15:40:06,2024-03-01 16:05:04,BIKE 325012,0,floating,47.998764,7.842918,Betzenhauser Torplatz,3870.0,station,48.010611,7.811966
1759501,20240303129,325012,0 days 00:19:59,2024-03-01 17:00:06,2024-03-01 17:20:05,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
1759590,20240303130,325012,0 days 00:20:01,2024-03-02 15:40:03,2024-03-02 16:00:04,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Alter Wiehrebahnhof (FreloPlus),3871.0,station,47.985014,7.854023
1759771,20240303131,325012,0 days 00:14:53,2024-03-03 07:00:10,2024-03-03 07:15:03,Alter Wiehrebahnhof (FreloPlus),3871,station,47.985014,7.854023,Wiwilibrücke,3846.0,station,47.995206,7.84081
1759782,20240303132,325012,0 days 00:15:00,2024-03-03 08:05:03,2024-03-03 08:20:03,Wiwilibrücke,3846,station,47.995206,7.84081,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
1759970,20240303133,325012,,2024-03-03 23:55:03,,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,,,,,
