,trip_id,bike_id,trip_duration,trip_start_time,trip_end_time,from_station,from_station_id,from_station_mode,from_lat,from_long,to_station,to_station_id,to_station_mode,to_lat,to_long
400993,20240306064,325006,0 days 11:09:58,2024-02-23 14:30:06,2024-02-24 01:40:04,Studentendorf Vauban (FreloPlus),3699,station,47.9761,7.8284,Tullastraße / Zähringer Straße (FreloPlus),3873.0,station,48.01903,7.857215
402008,20240306065,325006,-2 days +06:35:00,2024-02-27 08:50:03,2024-02-25 15:25:03,Tullastraße / Zähringer Straße (FreloPlus),3873,station,48.01903,7.857215,Laßbergstraße (FreloPlus),3737.0,station,47.98464,7.89354
401833,20240306066,325006,0 days 00:44:59,2024-02-26 17:25:04,2024-02-26 18:10:03,Laßbergstraße (FreloPlus),3737,station,47.98464,7.89354,Bahnhof Zähringen,3655.0,station,48.024154,7.862944
402443,20240306067,325006,-5 days +20:20:01,2024-03-02 15:40:03,2024-02-27 12:00:04,Bahnhof Zähringen,3655,station,48.024154,7.862944,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
402014,20240306068,325006,1 days 22:04:52,2024-02-27 12:25:05,2024-02-29 10:29:57,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Bahnhof Messe/Universität,3676.0,station,48.012852,7.8324
402101,20240306069,325006,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Bahnhof Messe/Universität,3676,station,48.012852,7.8324,Blankreutestraße,36536.0,station,48.034768,7.81378
402145,20240306070,325006,0 days 00:35:01,2024-03-01 12:00:05,2024-03-01 12:35:06,Blankreutestraße,36536,station,48.034768,7.81378,Güterhallenstraße,3693.0,station,48.01267,7.84964
402195,20240306071,325006,0 days 02:09:58,2024-03-01 16:45:05,2024-03-01 18:55:03,Güterhallenstraße,3693,station,48.01267,7.84964,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
402196,20240306072,325006,0 days 23:35:02,2024-03-01 18:55:03,2024-03-02 18:30:05,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Dorfbrunnen (FreloPlus),3683.0,station,47.991031,7.815472
403674,20240306073,325006,,2024-03-06 23:55:05,,Dorfbrunnen (FreloPlus),3683,station,47.991031,7.815472,,,,,
2247666,20240306074,325007,1 days 22:04:52,2024-02-27 12:25:05,2024-02-29 10:29:57,Tullastraße / Zähringer Straße (FreloPlus),3873,station,48.01903,7.857215,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
2247753,20240306075,325007,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Betzenhauser Torplatz,3870.0,station,48.010611,7.811966
2247754,20240306076,325007,0 days 00:20:03,2024-03-01 08:25:03,2024-03-01 08:45:06,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
2247760,20240306077,325007,0 days 00:20:06,2024-03-01 09:10:04,2024-03-01 09:30:10,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Holzmarkt,3697.0,station,47.991982,7.850421
2247835,20240306078,325007,0 days 00:30:47,2024-03-01 15:40:06,2024-03-01 16:10:53,Holzmarkt,3697,station,47.991982,7.850421,Studentendorf Vauban (FreloPlus),3699.0,station,47.9761,7.8284
2249355,20240306079,325007,,2024-03-06 23:55:05,,Studentendorf Vauban (FreloPlus),3699,station,47.9761,7.8284,,,,,
1876914,20240306080,325008,-10 days +05:00:02,2024-03-03 11:15:03,2024-02-22 16:15:05,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Frelo Event-Station / Europa-Park Stadion,36531.0,station,48.020013,7.82954
1874960,20240306081,325008,0 days 00:24:58,2024-02-22 21:45:06,2024-02-22 22:10:04,Frelo Event-Station / Europa-Park Stadion,36531,station,48.020013,7.82954,Habsburgerstraße / Jacobistraße,3845.0,station,48.004991,7.855278
1876242,20240306082,325008,1 days 22:04:52,2024-02-27 12:25:05,2024-02-29 10:29:57,Habsburgerstraße / Jacobistraße,3845,station,48.004991,7.855278,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
1876329,20240306083,325008,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Haslach Bad,3682.0,station,47.98988,7.82326
1876395,20240306084,325008,0 days 00:14:57,2024-03-01 14:20:06,2024-03-01 14:35:03,Haslach Bad,3682,station,47.98988,7.82326,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
1876401,20240306085,325008,0 days 00:14:56,2024-03-01 15:00:08,2024-03-01 15:15:04,StuSie / Sundgauallee,36529,station,48.007116,7.819219,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
1877319,20240306086,325008,-4 days +18:35:00,2024-03-05 00:30:03,2024-03-01 19:05:03,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Paul-Ehrlich-Straße/Lokhalle,36514.0,station,48.014046,7.84493
1876498,20240306087,325008,0 days 00:15:01,2024-03-01 23:45:05,2024-03-02 00:00:06,Paul-Ehrlich-Straße/Lokhalle,36514,station,48.014046,7.84493,Berliner Allee,3677.0,station,48.00751,7.8284
1876504,20240306088,325008,0 days 00:15:01,2024-03-02 00:25:03,2024-03-02 00:40:04,Berliner Allee,3677,station,48.00751,7.8284,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
1876516,20240306089,325008,2 days 23:00:01,2024-03-02 01:45:03,2024-03-05 00:45:04,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Bahnhof Messe/Universität,3676.0,station,48.012852,7.8324
1877877,20240306090,325008,,2024-03-06 23:55:05,,Bahnhof Messe/Universität,3676,station,48.012852,7.8324,,,,,
836243,20240306091,325009,-15 days +01:39:56,2024-03-06 22:30:07,2024-02-21 00:10:03,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
833643,20240306092,325009,0 days 00:30:00,2024-02-23 17:25:04,2024-02-23 17:55:04,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Betzenhauser Torplatz,3870.0,station,48.010611,7.811966
835301,20240306093,325009,-3 days +21:10:00,2024-03-03 11:15:03,2024-03-01 08:25:03,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Bahnhof Messe/Universität,3676.0,station,48.012852,7.8324
834755,20240306094,325009,0 days 01:14:59,2024-03-01 11:40:06,2024-03-01 12:55:05,Bahnhof Messe/Universität,3676,station,48.012852,7.8324,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
836256,20240306095,325009,-5 days +20:35:00,2024-03-06 23:45:03,2024-03-02 20:20:03,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Moosweiher,3679.0,station,48.02815,7.80912
835129,20240306096,325009,0 days 17:40:01,2024-03-02 20:45:03,2024-03-03 14:25:04,Moosweiher,3679,station,48.02815,7.80912,Lehener Straße/Wentzingerstraße (FreloPlus),3659.0,station,47.999714,7.842265
835308,20240306097,325009,0 days 00:30:00,2024-03-03 14:55:03,2024-03-03 15:25:03,Lehener Straße/Wentzingerstraße (FreloPlus),3659,station,47.999714,7.842265,Bahnhof Herdern,3729.0,station,48.00811,7.85047
835772,20240306098,325009,0 days 00:19:54,2024-03-05 06:00:09,2024-03-05 06:20:03,Bahnhof Herdern,3729,station,48.00811,7.85047,Herrmann-Herder-Straße,3726.0,station,48.002664,7.851253
835894,20240306099,325009,0 days 00:15:02,2024-03-05 16:25:04,2024-03-05 16:40:06,Herrmann-Herder-Straße,3726,station,48.002664,7.851253,Hauptbahnhof,3691.0,station,47.99743,7.8425
835901,20240306100,325009,,2024-03-05 17:10:05,,Hauptbahnhof,3691,station,47.99743,7.8425,,,,,
1027455,20240306101,32501,0 days 00:15:01,2024-02-20 21:05:05,2024-02-20 21:20:06,Lorettobad ,3740,station,47.984584,7.840984,Hauptbahnhof,3691.0,station,47.99743,7.8425
1027478,20240306102,32501,0 days 00:40:00,2024-02-20 23:10:04,2024-02-20 23:50:04,Hauptbahnhof,3691,station,47.99743,7.8425,Laßbergstraße (FreloPlus),3737.0,station,47.98464,7.89354
1027562,20240306103,32501,0 days 00:14:56,2024-02-21 06:45:08,2024-02-21 07:00:04,Laßbergstraße (FreloPlus),3737,station,47.98464,7.89354,Sandfangweg/Uni-Sportzentrum,3735.0,station,47.991531,7.879938
1027590,20240306104,32501,0 days 00:15:00,2024-02-21 09:15:05,2024-02-21 09:30:05,Sandfangweg/Uni-Sportzentrum,3735,station,47.991531,7.879938,Fahnenbergplatz,3725.0,station,47.998016,7.848012
1027592,20240306105,32501,0 days 00:10:01,2024-02-21 09:35:04,2024-02-21 09:45:05,Fahnenbergplatz,3725,station,47.998016,7.848012,Hauptbahnhof West,3698.0,station,47.99764,7.839893
1027608,20240306106,32501,0 days 00:15:00,2024-02-21 11:00:05,2024-02-21 11:15:05,Hauptbahnhof West,3698,station,47.99764,7.839893,Basler Landstraße/Blumenstraße,3684.0,station,47.982453,7.802845
1027843,20240306107,32501,0 days 00:29:58,2024-02-22 06:45:05,2024-02-22 07:15:03,Basler Landstraße/Blumenstraße,3684,station,47.982453,7.802845,Wiwilibrücke,3846.0,station,47.995206,7.84081
1028062,20240306108,32501,0 days 00:15:00,2024-02-23 01:25:03,2024-02-23 01:40:03,Wiwilibrücke,3846,station,47.995206,7.84081,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
1028137,20240306109,32501,0 days 00:10:01,2024-02-23 07:50:04,2024-02-23 08:00:05,StuSie / Sundgauallee,36529,station,48.007116,7.819219,Bahnhof Messe/Universität,3676.0,station,48.012852,7.8324
1028194,20240306110,32501,0 days 00:10:01,2024-02-23 12:40:05,2024-02-23 12:50:06,Bahnhof Messe/Universität,3676,station,48.012852,7.8324,StuSie,3678.0,station,48.006753,7.821305
1028200,20240306111,32501,0 days 00:29:59,2024-02-23 13:15:05,2024-02-23 13:45:04,StuSie,3678,station,48.006753,7.821305,Hochschule für Musik,3739.0,station,47.989604,7.87187
1028211,20240306112,32501,0 days 00:20:00,2024-02-23 14:35:03,2024-02-23 14:55:03,Hochschule für Musik,3739,station,47.989604,7.87187,Mühle,36512.0,station,47.995083,7.825075
1028214,20240306113,32501,0 days 00:10:01,2024-02-23 15:05:03,2024-02-23 15:15:04,Mühle,36512,station,47.995083,7.825075,Laufener Straße / Haslacher Straße,3875.0,station,47.99811,7.817996
1028218,20240306114,32501,,2024-02-23 15:30:05,,Laufener Straße / Haslacher Straße,3875,station,47.99811,7.817996,,,,,
1155498,20240306115,325010,0 days 00:15:02,2024-02-22 18:45:03,2024-02-22 19:00:05,Betzenhauser Torplatz,3870,station,48.010611,7.811966,Bissierstraße,3872.0,station,48.002113,7.820174
1155554,20240306116,325010,0 days 00:20:00,2024-02-22 23:35:03,2024-02-22 23:55:03,Bissierstraße,3872,station,48.002113,7.820174,Wiwilibrücke,3846.0,station,47.995206,7.84081
1155555,20240306117,325010,0 days 00:10:00,2024-02-22 23:55:03,2024-02-23 00:05:03,Wiwilibrücke,3846,station,47.995206,7.84081,Hauptbahnhof West,3698.0,station,47.99764,7.839893
1155990,20240306118,325010,-2 days +16:40:02,2024-02-24 12:50:06,2024-02-23 05:30:08,Hauptbahnhof West,3698,station,47.99764,7.839893,BIKE 325010,0.0,floating,48.002173,7.841833
1157493,20240306119,325010,-9 days +23:44:59,2024-03-03 14:10:04,2024-02-24 13:55:03,BIKE 325010,0,floating,48.012093,7.862103,Bahnhof Zähringen,3655.0,station,48.024154,7.862944
1157261,20240306120,325010,0 days 00:29:59,2024-03-02 15:30:05,2024-03-02 16:00:04,Bahnhof Zähringen,3655,station,48.024154,7.862944,Karlsplatz (FreloPlus),3874.0,station,47.996969,7.854302
1157276,20240306121,325010,0 days 00:20:04,2024-03-02 17:10:03,2024-03-02 17:30:07,Karlsplatz (FreloPlus),3874,station,47.996969,7.854302,Hauptstraße,3728.0,station,48.007374,7.85957
1157346,20240306122,325010,0 days 00:15:01,2024-03-02 23:15:04,2024-03-02 23:30:05,Hauptstraße,3728,station,48.007374,7.85957,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
1157950,20240306123,325010,0 days 00:30:02,2024-03-05 17:45:05,2024-03-05 18:15:07,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,StuSie,3678.0,station,48.006753,7.821305
1158298,20240306124,325010,,2024-03-06 23:55:05,,StuSie,3678,station,48.006753,7.821305,,,,,
487014,20240306125,325011,-11 days +20:34:59,2024-03-01 19:10:04,2024-02-20 15:45:03,BIKE 325011,0,floating,47.995653,7.856004,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
484968,20240306126,325011,0 days 00:15:02,2024-02-20 15:45:03,2024-02-20 16:00:05,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
485437,20240306127,325011,-1 days +00:10:00,2024-02-22 07:45:04,2024-02-21 07:55:04,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,Händelstraße (FreloPlus),3730.0,station,48.01205,7.854987
485786,20240306128,325011,0 days 01:30:03,2024-02-23 13:10:03,2024-02-23 14:40:06,Händelstraße (FreloPlus),3730,station,48.01205,7.854987,Maria-Hilf-Kirche (FreloPlus),3738.0,station,47.988284,7.864905
486076,20240306129,325011,0 days 00:20:00,2024-02-24 18:50:06,2024-02-24 19:10:06,Maria-Hilf-Kirche (FreloPlus),3738,station,47.988284,7.864905,Alter Wiehrebahnhof (FreloPlus),3871.0,station,47.985014,7.854023
487001,20240306130,325011,-6 days +02:15:01,2024-03-01 17:55:03,2024-02-24 20:10:04,Alter Wiehrebahnhof (FreloPlus),3871,station,47.985014,7.854023,Laßbergstraße (FreloPlus),3737.0,station,47.98464,7.89354
486907,20240306131,325011,0 days 21:40:35,2024-02-29 10:44:28,2024-03-01 08:25:03,Laßbergstraße (FreloPlus),3737,station,47.98464,7.89354,Hauptbahnhof,3691.0,station,47.99743,7.8425
486946,20240306132,325011,0 days 06:35:02,2024-03-01 11:35:03,2024-03-01 18:10:05,Hauptbahnhof,3691,station,47.99743,7.8425,Schwabentor,3732.0,station,47.992394,7.854083
