,trip_id,bike_id,trip_duration,trip_start_time,trip_end_time,from_station,from_station_id,from_station_mode,from_lat,from_long,to_station,to_station_id,to_station_mode,to_lat,to_long
26922,20240224017,35557,0 days 00:19:59,2024-02-20 12:25:04,2024-02-20 12:45:03,Paula-Modersohn-Platz,3745,station,47.973806,7.827925,Rempartstraße/Mensa,3749.0,station,47.99291,7.84702
26976,20240224018,35557,-1 days +18:55:03,2024-02-20 18:05:03,2024-02-20 13:00:06,Rempartstraße/Mensa,3749,station,47.99291,7.84702,Johanneskirche (FreloPlus),3743.0,station,47.98912,7.84772
26949,20240224019,35557,0 days 00:34:58,2024-02-20 15:00:06,2024-02-20 15:35:04,Johanneskirche (FreloPlus),3743,station,47.98912,7.84772,Rotteckring (FreloPlus),3692.0,station,47.9961,7.84616
26950,20240224020,35557,0 days 00:19:59,2024-02-20 15:35:04,2024-02-20 15:55:03,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Maria-Hilf-Kirche (FreloPlus),3738.0,station,47.988284,7.864905
26973,20240224021,35557,0 days 00:10:00,2024-02-20 17:45:05,2024-02-20 17:55:05,Maria-Hilf-Kirche (FreloPlus),3738,station,47.988284,7.864905,BIKE 35557,0.0,floating,47.992604,7.848545
26974,20240224022,35557,0 days 00:25:01,2024-02-20 17:55:05,2024-02-20 18:20:06,BIKE 35557,0,floating,47.992604,7.848545,StuSie,3678.0,station,48.006753,7.821305
27044,20240224023,35557,,2024-02-20 23:55:03,,StuSie,3678,station,48.006753,7.821305,,,,,
12433,20240224024,35565,0 days 00:24:57,2024-02-20 13:00:06,2024-02-20 13:25:03,Frelo Event-Station / Europa-Park Stadion,36531,station,48.020013,7.82954,Dorfbrunnen (FreloPlus),3683.0,station,47.991031,7.815472
12560,20240224025,35565,,2024-02-20 23:55:03,,Dorfbrunnen (FreloPlus),3683,station,47.991031,7.815472,,,,,
40005,20240224026,35567,0 days 00:20:01,2024-02-20 13:10:04,2024-02-20 13:30:05,Innsbrucker Straße,3689,station,47.97616,7.818747, Krozinger Straße,36527.0,station,47.99311,7.809681
40042,20240224027,35567,0 days 00:09:59,2024-02-20 16:30:05,2024-02-20 16:40:04, Krozinger Straße,36527,station,47.99311,7.809681,Freiburg - Else-Wagner-Straße,36528.0,station,47.984838,7.820495
40067,20240224028,35567,0 days 00:14:57,2024-02-20 18:40:07,2024-02-20 18:55:04,Freiburg - Else-Wagner-Straße,36528,station,47.984838,7.820495,Studentendorf Vauban (FreloPlus),3699.0,station,47.9761,7.8284
40087,20240224029,35567,-1 days +20:54:59,2024-02-20 22:20:04,2024-02-20 19:15:03,Studentendorf Vauban (FreloPlus),3699,station,47.9761,7.8284,Rempartstraße/Mensa,3749.0,station,47.99291,7.84702
40081,20240224030,35567,0 days 00:14:59,2024-02-20 21:25:04,2024-02-20 21:40:03,Rempartstraße/Mensa,3749,station,47.99291,7.84702,Ludwigstraße/Landratsamt,3727.0,station,47.999184,7.85678
40084,20240224031,35567,0 days 00:49:59,2024-02-20 21:50:04,2024-02-20 22:40:03,Ludwigstraße/Landratsamt,3727,station,47.999184,7.85678,Rathaus im Stühlinger (FreloPlus),3748.0,station,47.99987,7.83207
40103,20240224032,35567,,2024-02-20 23:55:03,,Rathaus im Stühlinger (FreloPlus),3748,station,47.99987,7.83207,,,,,
44488,20240224033,35571,0 days 00:10:00,2024-02-20 15:05:03,2024-02-20 15:15:03,Albertstraße/Institutsviertel,3724,station,48.000858,7.849587,Hauptbahnhof,3691.0,station,47.99743,7.8425
44548,20240224034,35571,0 days 00:14:58,2024-02-20 20:10:05,2024-02-20 20:25:03,Hauptbahnhof,3691,station,47.99743,7.8425,StuSie / Sundgauallee,36529.0,station,48.007116,7.819219
44586,20240224035,35571,-1 days +23:15:01,2024-02-20 23:55:03,2024-02-20 23:10:04,StuSie / Sundgauallee,36529,station,48.007116,7.819219,Hauptbahnhof West,3698.0,station,47.99764,7.839893
44581,20240224036,35571,,2024-02-20 23:20:05,,Hauptbahnhof West,3698,station,47.99764,7.839893,,,,,
31825,20240224037,35576,0 days 00:05:00,2024-02-20 13:40:05,2024-02-20 13:45:05,Rotteckring (FreloPlus),3692,station,47.9961,7.84616,Albertstraße/Institutsviertel,3724.0,station,48.000858,7.849587
